研报名称,机构名称,发布时间,行业,研报地址
中国房地产企业月报：单月销售、融资环比增长，招商、华润等核心管理层换防,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701741_1.pdf?1763070201000.pdf
建发房产：“灯塔”项目多点开花，全年业绩可期,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701752_1.pdf?1763069892000.pdf
中国房地产专题：沪杭京等5城土地成交占四成，能否破解新房供给约束魔咒？,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701753_1.pdf?1763069999000.pdf
中国房地产土地周报：供求规模延续低位，杭州浦沿宅地溢价20%成交,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780706259_1.pdf?1763069823000.pdf
联发产品品牌创新凸显成效 新青年社区获南京市场强烈反响 品牌创新驱动增长 联发集团新青年产品获南京市场验证,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701756_1.pdf?1763069717000.pdf
重点城市土拍日历,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780706260_1.pdf?1763069622000.pdf
2025年第三季度青岛写字楼与零售市场概况,戴德梁行,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701657_1.pdf?1763069622000.pdf
【政策动态】住建部长署名发文解析城市发展顶层思路，成都房贷“商转公”新政落地,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701725_1.pdf?1763070378000.pdf
【政策动态】四中全会公报首提房地产，开启行业发展新征程,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701750_1.pdf?1763070201000.pdf
土地成交同比降幅显著扩大，平均溢价率年内新低,立鼎证券,2025-11-13,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511131780701751_1.pdf?1763070104000.pdf
房地产行业跟踪报告：第45周成交回落，新发展模式有利行业健康发展,海通国际,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121779734644_1.pdf?1762945693000.pdf
2025年10月全国土地市场报告,58安居客房产研究院,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121779871307_1.pdf?1762953990000.pdf
全国土地市场报告2025年10月,58安居客房产研究院,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121779898162_1.pdf?1762958903000.pdf
房地产日报：湖北黄冈公积金新政将于下周落地,太平洋,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121779984543_1.pdf?1762969107000.pdf
房地产行业周度观察,国新证券股份,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121780002661_1.pdf?1762972438000.pdf
2025年第三季度大连写字楼与零售市场概况,戴德梁行,2025-11-12,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511121780000341_1.pdf?1762975560000.pdf
房地产行业报告：预计2026年地产销售“总量趋稳、结构优化”,中邮证券,2025-11-11,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511111779124804_1.pdf?1762850433000.pdf
