研报名称,机构名称,发布时间,行业,研报地址
有色金属行业周报：美国非农就业人数不及预期，贵金属进一步上行,华鑫证券,2026-01-13,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601131816969139_1.pdf?1768300276000.pdf
有色金属行业周报：地缘冲突加剧或将强化关键战略金属价格重估,中国银河,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816925263_1.pdf?1768178432000.pdf
有色金属行业研究：有色金属周报：珍惜彭博调参机会，坚定买入有色牛市,国金证券,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816930582_1.pdf?1768204974000.pdf
黑色金属周报：出口两项政策落地，冬储预期继续升温,国金证券,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816930613_1.pdf?1768205110000.pdf
有色金属行业跟踪周报：美国降息预期维持不变有色金属惯性上涨，关注BCOM调仓波动率放大,东吴证券,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816933821_1.pdf?1768212332000.pdf
2026原材料铜行业简析报告,上海嘉世营销咨询,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816938559_1.pdf?1768232244000.pdf
有色金属行业周报：社会库存大幅去库，锡价突破35万_吨,中邮证券,2026-01-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601121816948707_1.pdf?1768241452000.pdf
有色金属大宗金属周报：铝价再创新高，电解铝盈利持续扩张,华源证券,2026-01-11,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601111816921102_1.pdf?1768156212000.pdf
稀土市场洞察：大国博弈下，稀土管制对市场影响几何？,头豹研究院,2026-01-09,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601091816886222_1.pdf?1767987711000.pdf
有色金属行业2026年度信用风险展望（2025年12月）,联合资信评估,2026-01-06,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601061816128905_1.pdf?1767722220000.pdf
新能源浪潮下，金属锰市场热度飙升 头豹词条报告系列,头豹研究院,2026-01-06,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601061816160502_1.pdf?1767728638000.pdf
有色金属行业周报：避险诉求或驱动贵金属价格上涨,中邮证券,2026-01-05,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601051815460915_1.pdf?1767638095000.pdf
有色金属行业研究：2026年年度策略：供需重塑与资源再定价,国金证券,2026-01-04,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601031814058392_1.pdf?1767513007000.pdf
有色金属大宗金属周报：需求预期或上调，铝价强势突破创新高,华源证券,2026-01-04,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202601041814768043_1.pdf?1767550498000.pdf
有色金属行业点评报告：资金做多意愿强烈，沪铜续创历史新高,华龙证券,2025-12-30,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512301811075787_1.pdf?1767081718000.pdf
有色金属行业跟踪周报：市场缺乏进一步指引，贵金属动量趋势强劲价格再创新高,东吴证券,2025-12-30,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512301811478684_1.pdf?1767131209000.pdf
黑色金属周报：焦炭第三轮提降落地，钢铁冬储预期升温,国金证券,2025-12-29,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512291810382396_1.pdf?1766995982000.pdf
有色金属行业周报：货币宽松预期下，有色板块出现β行情,中邮证券,2025-12-29,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512291810418280_1.pdf?1766999855000.pdf
有色金属行业年度策略：烈火烹油，牛市仍在途,联储证券,2025-12-29,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512291810663404_1.pdf?1767030350000.pdf
有色金属大宗金属周报：供给偏紧逻辑持续演绎，铜价强势突破创历史新高,华源证券,2025-12-28,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512281809870109_1.pdf?1766929784000.pdf
大公国际：铝金属行业运营情况跟踪及展望,大公国际资信评估,2025-12-28,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512281809893377_1.pdf?1766934156000.pdf
有色金属周报：能源金属价格齐飞，看好股票后续补涨,国金证券,2025-12-28,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512281809999799_1.pdf?1766947166000.pdf
能源及有色行业2026年度投资策略：能源成本下行，看好商品顺周期与科技主线需求共振,东海证券,2025-12-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512261808462193_1.pdf?1766758659000.pdf
经济数据扰动利率路径预期变化，黄金价格后续支撑力仍足,国新证券股份,2025-12-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512261808568974_1.pdf?1766763740000.pdf
