研报名称,机构名称,发布时间,行业,研报地址
环保行业跟踪周报：环保AI+：算力跨界_算电协同_半导体治理，SAF价格创新高看好废油脂增值潜力,东吴证券,2026-05-26,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605261822875590_1.pdf?1779804529000.pdf
ESG周报：两部门首次明确：全国碳市场交易手续费实行政府指导价管理,信达证券,2026-05-25,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605251822844469_1.pdf?1779695170000.pdf
环保行业周报：垃圾焚烧：绿电直连政策扩容落地，垃圾焚烧算电协同有望迎来发展新机遇,华源证券,2026-05-25,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605251822863032_1.pdf?1779745653000.pdf
环保行业周报：688号文落地，多用户绿电直连迎来政策东风,信达证券,2026-05-24,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605241822840056_1.pdf?1779649725000.pdf
环保板块2025年年报及2026年一季报总结：板块业绩稳步提升，“双碳”背景下行业有望迎来新发展,信达证券,2026-05-18,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605181822394010_1.pdf?1779117166000.pdf
环保行业跟踪周报：废油脂资源端稀缺增值；AI驱动半导体治理核心公司受益；龙净定增获上交所审核通过,东吴证券,2026-05-18,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605181822400041_1.pdf?1779126902000.pdf
环保行业周报：SAF价格创新高，UCO价格有望补涨,华源证券,2026-05-17,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605171822384625_1.pdf?1779050074000.pdf
环保行业跟踪周报：《关于促进人工智能与能源双向赋能的行动方案》印发，关注垃圾发电AIDC算电协同,东吴证券,2026-05-12,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605121822214246_1.pdf?1778604637000.pdf
环保行业周报：尾气处理：国七有望出台+数据中心需求释放，双轮驱动高景气,华源证券,2026-05-12,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605121822218787_1.pdf?1778608833000.pdf
环保行业2025年报及2026年一季报业绩综述：行业分化加剧，固废及金属资源化表现亮眼,华源证券,2026-05-10,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605101822125161_1.pdf?1778434131000.pdf
环保行业周报：《碳达峰碳中和综合评价考核办法》落地，加速“十五五”绿色转型,信达证券,2026-05-10,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605101822127326_1.pdf?1778444183000.pdf
环保行业跟踪周报：25年&26Q1垃圾焚烧业绩ROE&分红齐升生物油迎反转；景津装备盈利能力反转,东吴证券,2026-05-06,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202605061822000849_1.pdf?1778110846000.pdf
零碳赛道下园区运营商的商业模式重构与价值突围,大公国际资信评估,2026-04-30,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604301821797300_1.pdf?1777537546000.pdf
环保行业跟踪周报：双碳迈入刚性考核阶段，垃圾发电业绩分红双升，龙净26Q1超预期&拟更名紫金龙净,东吴证券,2026-04-27,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604271821629499_1.pdf?1777319253000.pdf
环保行业周报：锂电回收闭环成型，产业多元格局凸显,信达证券,2026-04-26,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604261821586875_1.pdf?1777209716000.pdf
ESG周报：中办、国办印发《碳达峰碳中和综合评价考核办法》,信达证券,2026-04-26,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604261821593082_1.pdf?1777225284000.pdf
环保行业跟踪周报：【美埃】半导体&锂电CAPEX强劲，关注垃圾焚烧板块算电协同【永兴】【旺能】,东吴证券,2026-04-20,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604201821352499_1.pdf?1776720734000.pdf
环保行业周报：动力电池回收新政实施，行业规范化进程加快,信达证券,2026-04-19,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604191821318632_1.pdf?1776581783000.pdf
环保行业深度报告：环卫无人化系列3：再探环卫无人化，持筹握剑指成本,东吴证券,2026-04-16,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604161821263309_1.pdf?1776358479000.pdf
环保行业跟踪周报：龙净参股60GWh储能电芯，景津成本+需求驱动有望提价，重视垃圾发电算电协同,东吴证券,2026-04-13,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604131821162547_1.pdf?1776122471000.pdf
ESG周报：国家开发银行发行60亿元绿色金融债券支持经济社会发展全面绿色转型,信达证券,2026-04-12,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604121821140924_1.pdf?1776012931000.pdf
环保行业周报：中企海外垃圾焚烧项目过百座，2026年以来布局节奏加速,信达证券,2026-04-12,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604121821140926_1.pdf?1776011956000.pdf
环保行业跟踪周报：龙净：回购增持不断凸显矿业双碳龙头价值,东吴证券,2026-04-07,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604071821038409_1.pdf?1775564224000.pdf
环保行业周报：废旧电器电子回收行业面临转型升级，技术升级或助力行业高质量发展,信达证券,2026-04-06,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202604061821028446_1.pdf?1775456268000.pdf
环保行业跟踪周报：固废业绩现金流双升+提分红兑现，油气资产重估下持续关注生物油板块,东吴证券,2026-03-31,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603311820913716_1.pdf?1774972148000.pdf
环保行业跟踪周报：光大环境25年业绩&分红大增；龙净环保25年业绩大增34%还原减值影响增速更快,东吴证券,2026-03-23,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603231820695617_1.pdf?1774277125000.pdf
ESG周报：工信部等四部门印发《节能装备高质量发展实施方案（2026—2028年）》,信达证券,2026-03-22,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603221820686839_1.pdf?1774189790000.pdf
环保行业周报：三部门部署氢能综合试点应用，氢能应用领域有望全面拓展,信达证券,2026-03-22,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603221820686841_1.pdf?1774185926000.pdf
环保行业跟踪周报：垃圾焚烧稀缺绿电，现金流&绿色价值大增SAF级UCO价格持续抬升,东吴证券,2026-03-16,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603161820571989_1.pdf?1773664931000.pdf
环保行业：碳达峰碳中和 政策法规汇编2026.02月刊,河北碳排放权服务中心,2026-03-16,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603161820584129_1.pdf?1773695238000.pdf
ESG周报：生态环境法典正式通过，将于2026年实施,信达证券,2026-03-15,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603141820563120_1.pdf?1773584921000.pdf
环保行业周报：“十五五”时期，零碳园区建设有望加速落地开花,信达证券,2026-03-15,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603151820564701_1.pdf?1773573533000.pdf
环保行业点评报告：2026年政府工作报告学习：加快推动全面绿色转型，构建新型电力系统发展未来能源,东吴证券,2026-03-10,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603101820442016_1.pdf?1773140231000.pdf
环保行业跟踪周报：2026年政府工作报告加快推动全面绿色转型；伟明、旺能率先中标印尼垃圾焚烧项目,东吴证券,2026-03-09,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603091820423843_1.pdf?1773094730000.pdf
环保行业周报：新加坡征收可持续航空燃料附加费，航空业减碳持续推进,信达证券,2026-03-08,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603081820383227_1.pdf?1772960741000.pdf
环保公用：加快推动全面绿色转型，培育氢能、绿色燃料等新增长点,信达证券,2026-03-08,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603071820374324_1.pdf?1772964610000.pdf
环保行业ESG白皮书,荣续ESG智库研究中心,2026-03-04,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603031820234655_1.pdf?1772610734000.pdf
环保行业跟踪周报：SAF扩产+能源价值中枢上行，持续关注UCO端山高、朗坤，重视矿业双碳,东吴证券,2026-03-03,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202603031820219182_1.pdf?1772543321000.pdf
环保行业周报：光伏组件回收迎来“退役潮”，新国标出台助力行业步入“正规化”,信达证券,2026-02-28,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202602281820143569_1.pdf?1772312591000.pdf
环保行业跟踪周报：海螺集团拟对海螺创业增持10.61%；重视矿山双碳；持续关注UCO端山高、朗坤,东吴证券,2026-02-24,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202602241819991636_1.pdf?1771942673000.pdf
环保行业周报：截至2025年底，环保行业基金持仓市值58亿元，环比规模有所提升,信达证券,2026-02-23,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202602231819979236_1.pdf?1771835371000.pdf
环保行业深度报告：矿业双碳：绿能、装备、资源&再生资源！,东吴证券,2026-02-14,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202602141819927639_1.pdf?1771062937000.pdf
环保行业深度报告：解决航天核心资源瓶颈的钥匙，“铼”自资源卡位与提取技术突破,东吴证券,2026-02-14,环境治理,https://pdf.dfcfw.com/pdf/H3_AP202602141819933072_1.pdf?1771065626000.pdf
