研报名称,机构名称,发布时间,行业,研报地址
可选消费W52周度趋势解析：A_H和海外市场以出行为主的可选消费板块景气度较高,海通国际,2025-12-29,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512291810400730_1.pdf?1767004691000.pdf
新消费行业周报：蜜雪冰城美国首店在好莱坞开业，花西子入驻美国最大美妆零售平台,华源证券,2025-12-29,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512291810442701_1.pdf?1767003002000.pdf
大消费行业周报（12月第4周）：海南封关免税放量,世纪证券,2025-12-29,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512291810695097_1.pdf?1767033557000.pdf
商贸零售行业周报：潮宏基多渠道高效推新，毛戈平推出高端冻龄系列,开源证券,2025-12-28,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512281809942415_1.pdf?1766939119000.pdf
商贸零售行业跟踪周报：海南三亚免税店连续5日销售额破亿，封关后数据成色几何？,东吴证券,2025-12-28,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512281809850312_1.pdf?1766927230000.pdf
商社行业2026年度投资策略：消费复苏态势延续；把握景气及顺周期,华源证券,2025-12-28,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512281810050467_1.pdf?1766953237000.pdf
免税行业报告：政策加码，景气回升，重视投资机遇,中银证券,2025-12-26,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512261808586248_1.pdf?1766765900000.pdf
供应链出海结构升级：包装、个护与宠物从ToB向ToC的景气分层,第一创业,2025-12-25,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512251807776812_1.pdf?1766663927000.pdf
耐用消费产业行业研究：宠物医疗系列之一：黄金增长期叠加连锁化率提升，宠物医院板块机会在即,国金证券,2025-12-25,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512251807817130_1.pdf?1766669158000.pdf
珀莱雅红宝石面霜，小红星搜索打开「抗老红海」新机会：跨域度量助力品牌前置蓄水拉新+大促破峰转化,行吟信息科技,2025-12-25,商业百货,https://pdf.dfcfw.com/pdf/H3_AP202512251807846140_1.pdf?1766675509000.pdf
